"Omniscope-E4620C205B383535"
721,33
722,41
723,43
724,45
725,47
726,49
727,51
728,53
729,55
730,57
731,59
732,60
733,62
734,64
735,66
736,68
737,69
738,70
739,71
740,73
741,74
742,74
743,75
744,76
745,77
746,77
747,78
748,78
749,78
750,77
751,77
752,76
753,75
754,75
755,74
756,73
757,71
758,70
759,69
760,67
761,65
762,63
763,61
764,60
765,58
766,56
767,54
768,53
769,50
770,49
771,41
772,39
773,37
774,35
775,33
776,31
777,29
778,28
779,26
780,24
781,23
782,22
783,21
784,19
785,19
786,18
787,17
788,16
789,15
790,15
791,14
792,14
793,14
794,14
795,14
796,16
797,17
798,18
799,19
800,20
801,21
802,22
803,24
804,25
805,27
806,28
807,30
808,31
809,33
810,35
811,37
812,39
813,41
814,43
815,45
816,47
817,49
818,51
819,53
820,55
821,57
822,64
823,65
824,68
825,69
826,70
827,72
828,73
829,74
830,75
831,75
832,76
833,77
834,77
835,78
836,78
837,78
838,78
839,78
840,78
841,77
842,77
843,76
844,75
845,74
846,70
847,69
848,67
849,65
850,63
851,62
852,60
853,58
854,56
855,54
856,53
857,50
858,48
859,46
860,44
861,42
862,40
863,38
864,37
865,35
866,33
867,31
868,29
869,28
870,26
871,21
872,20
873,19
874,18
875,17
876,15
877,15
878,15
879,14
880,14
881,14
882,14
883,14
884,15
885,15
886,15
887,16
888,17
889,18
890,18
891,19
892,21
893,22
894,23
895,24
896,26
897,33
898,35
899,37
900,39
901,41
902,43
903,45
904,47
905,49
906,51
907,53
908,55
909,57
910,59
911,60
912,62
913,64
914,66
915,68
916,69
917,70
918,72
919,73
920,74
921,75
922,77
923,78
924,78
925,79
926,78
927,78
928,77
929,77
930,77
931,76
932,75
933,75
934,73
935,72
936,71
937,70
938,69
939,67
940,65
941,63
942,62
943,60
944,58
945,56
946,55
947,47
948,44
949,43
950,41
951,38
952,37
953,35
954,33
955,31
956,30
957,28
958,26
959,25
960,23
961,22
962,20
963,19
964,19
965,17
966,16
967,16
968,15
969,15
970,15
971,14
972,15
973,15
974,15
975,16
976,17
977,17
978,19
979,20
980,21
981,22
982,24
983,25
984,26
985,28
986,30
987,32
988,33
989,35
990,37
991,39
992,41
993,43
994,45
995,47
996,49
997,57
998,59
999,60
1000,62
1001,64
1002,66
1003,68
1004,69
1005,70
1006,71
1007,72
1008,74
1009,75
1010,76
1011,76
1012,76
1013,77
1014,78
1015,78
1016,78
1017,78
1018,78
1019,78
1020,77
1021,77
1022,73
1023,72
1024,71
1025,70
1026,68
1027,66
1028,65
1029,64
1030,62
1031,60
1032,58
1033,57
1034,54
1035,53
1036,51
1037,49
1038,46
1039,45
1040,42
1041,41
1042,38
1043,37
1044,35
1045,33
1046,27
1047,25
1048,23
1049,22
1050,21
1051,19
1052,18
1053,17
1054,16
1055,16
1056,15
1057,15
1058,14
1059,15
1060,14
1061,14
1062,14
1063,14
1064,15
1065,16
1066,16
1067,17
1068,18
1069,19
1070,20
1071,25
1072,27
1073,28
1074,30
1075,31
1076,33
1077,35
1078,37
1079,39
1080,41
1081,43
1082,45
1083,47
1084,49
1085,51
1086,53
1087,55
1088,57
1089,59
1090,60
1091,62
1092,64
1093,65
1094,67
1095,69
1096,74
1097,75
1098,75
1099,76
1100,77
1101,77
1102,78
1103,78
1104,78
1105,78
1106,78
1107,78
1108,77
1109,76
1110,76
1111,76
1112,75
1113,74
1114,72
1115,71
1116,70
1117,68
1118,67
1119,65
1120,63
1121,62
1122,55
1123,53
1124,51
1125,48
1126,46
1127,44
1128,42
1129,41
1130,38
1131,37
1132,35
1133,33
1134,31
1135,29
1136,28
1137,26
1138,24
1139,23
1140,22
1141,21
1142,19
1143,18
1144,18
1145,16
1146,16
1147,14
1148,14
1149,14
1150,14
1151,14
1152,15
1153,15
1154,16
1155,17
1156,18
1157,19
1158,19
1159,21
1160,22
1161,23
1162,25
1163,27
1164,28
1165,29
1166,31
1167,33
1168,35
1169,37
1170,39
1171,47
1172,49
1173,51
1174,53
1175,55
1176,57
1177,59
1178,61
1179,62
1180,64
1181,66
1182,67
1183,69
1184,70
1185,72
1186,73
1187,74
1188,75
1189,76
1190,77
1191,77
1192,77
1193,78
1194,78
1195,78
1196,78
1197,77
1198,76
1199,75
1200,74
1201,74
1202,72
1203,71
1204,69
1205,68
1206,67
1207,65
1208,64
1209,62
1210,60
1211,58
1212,56
1213,54
1214,52
1215,51
1216,48
1217,47
1218,44
1219,42
1220,40
1221,39
1222,31
1223,29
1224,27
1225,26
1226,24
1227,23
1228,22
1229,21
1230,19
1231,18
1232,17
1233,17
1234,16
1235,15
1236,15
1237,15
1238,14
1239,14
1240,15
1241,14
1242,14
1243,15
1244,15
1245,16
1246,19
1247,21
1248,22
1249,24
1250,25
1251,26
1252,28
1253,30
1254,31
1255,33
1256,35
1257,37
1258,39
1259,41
1260,42
1261,45
1262,47
1263,49
1264,51
1265,53
1266,55
1267,57
1268,59
1269,61
1270,62
1271,64
1272,70
1273,71
1274,73
1275,74
1276,75
1277,75
1278,76
1279,77
1280,77
1281,78
1282,78
1283,78
1284,78
1285,78
1286,78
1287,77
1288,77
1289,76
1290,75
1291,74
1292,73
1293,72
1294,71
1295,70
1296,68
1297,62
1298,60
1299,58
1300,57
1301,55
1302,52
1303,50
1304,48
1305,46
1306,44
1307,42
1308,40
1309,38
1310,36
1311,34
1312,33
1313,31
1314,29
1315,28
1316,26
1317,24
1318,23
1319,22
1320,21
1321,17
1322,16
1323,15
1324,15
1325,14
1326,14
1327,14
1328,14
1329,14
1330,15
1331,15
1332,15
1333,16
1334,17
1335,18
1336,19
1337,20
1338,21
1339,22
1340,24
1341,25
1342,27
1343,28
1344,30
1345,32
1346,33
1347,41
1348,43
1349,45
1350,47
1351,49
1352,51
1353,53
1354,55
1355,57
1356,59
1357,60
1358,63
1359,64
1360,66
1361,67
1362,69
1363,70
1364,71
1365,73
1366,74
1367,75
1368,76
1369,77
1370,77
1371,77
1372,78
1373,78
1374,78
1375,78
1376,77
1377,76
1378,75
1379,75
1380,73
1381,73
1382,71
1383,70
1384,68
1385,67
1386,65
1387,64
1388,62
1389,60
1390,58
1391,56
1392,55
1393,53
1394,50
1395,49
1396,41
1397,39
1398,37
1399,35
1400,33
1401,31
1402,29
1403,28
1404,26
1405,24
1406,23
1407,22
1408,21
1409,19
1410,19
1411,18
1412,17
1413,17
1414,16
1415,15
1416,14
1417,14
1418,14
1419,14
1420,14
1421,16
1422,17
1423,18
1424,19
1425,20
1426,21
1427,22
1428,23
1429,25
1430,27
1431,28
1432,30
1433,31
1434,33
1435,35
1436,37
1437,39
1438,41
1439,43
1440,45
1441,47
1442,49
1443,51
1444,53
1445,55
1446,57
1447,64
1448,66
1449,67
1450,69
1451,70
1452,71
1453,73
1454,74
1455,75
1456,75
1457,76
1458,77
1459,77
1460,77
1461,78
1462,78
1463,78
1464,78
1465,78
1466,77
1467,77
1468,76
1469,75
1470,74
1471,69
1472,68
1473,67
1474,65
1475,63
1476,62
1477,60
1478,58
1479,56
1480,54
1481,52
1482,50
1483,48
1484,47
1485,45
1486,43
1487,41
1488,38
1489,36
1490,34
1491,33
1492,31
1493,30
1494,27
1495,26
1496,21
1497,20
1498,18
1499,18
1500,17
1501,16
1502,15
1503,15
1504,14
1505,14
1506,14
1507,14
1508,14
1509,15
1510,15
1511,15
1512,16
1513,17
1514,18
1515,19
1516,20
1517,21
1518,22
1519,23
1520,25
1521,27
1522,33
1523,35
1524,37
1525,39
1526,41
1527,43
1528,45
1529,47
1530,49
1531,51
1532,53
1533,55
1534,57
1535,59
1536,60
1537,62
1538,64
1539,66
1540,67
1541,69
1542,70
1543,71
1544,73
1545,74
1546,75
1547,77
1548,78
1549,78
1550,78
1551,78
1552,78
1553,77
1554,77
1555,77
1556,76
1557,75
1558,74
1559,73
1560,72
1561,71
1562,70
1563,68
1564,67
1565,65
1566,63
1567,62
1568,60
1569,58
1570,56
1571,54
1572,46
1573,45
1574,43
1575,41
1576,39
1577,36
1578,35
1579,33
1580,31
1581,29
1582,28
1583,26
1584,25
1585,23
1586,22
1587,20
1588,19
1589,19
1590,18
1591,17
1592,16
1593,15
1594,15
1595,14
1596,14
1597,15
1598,15
1599,15
1600,16
1601,16
1602,18
1603,18
1604,20
1605,20
1606,22
1607,23
1608,25
1609,26
1610,28
1611,30
1612,31
1613,33
1614,35
1615,37
1616,39
1617,41
1618,43
1619,45
1620,47
1621,55
1622,56
1623,59
1624,60
1625,62
1626,64
1627,65
1628,67
1629,69
1630,70
1631,71
1632,72
1633,74
1634,75
1635,76
1636,76
1637,77
1638,77
1639,78
1640,78
1641,78
1642,78
1643,77
1644,77
1645,77
1646,76
1647,74
1648,72
1649,71
1650,70
1651,68
1652,67
1653,65
1654,64
1655,62
1656,60
1657,58
1658,56
1659,54
1660,52
1661,51
1662,48
1663,47
1664,45
1665,42
1666,40
1667,39
1668,37
1669,35
1670,33
1671,31
1672,25
1673,23
1674,22
1675,20
1676,19
1677,18
1678,17
1679,16
1680,16
1681,15
1682,15
1683,14
1684,14
1685,14
1686,14
1687,14
1688,14
1689,15
1690,15
1691,16
1692,17
1693,17
1694,18
1695,20
1696,25
1697,27
1698,28
1699,29
1700,31
1701,33
1702,35
1703,37
1704,39
1705,41
1706,43
1707,45
1708,47
1709,49
1710,51
1711,53
1712,55
1713,57
1714,59
1715,61
1716,62
1717,64
1718,66
1719,67
1720,69
1721,74
1722,74
1723,76
1724,76
1725,77
1726,77
1727,78
1728,78
1729,78
1730,78
1731,78
1732,78
1733,77
1734,77
1735,76
1736,75
1737,74
1738,73
1739,72
1740,71
1741,70
1742,68
1743,67
1744,65
1745,64
1746,56
1747,54
1748,52
1749,51
1750,49
1751,47
1752,45
1753,42
1754,41
1755,38
1756,36
1757,35
1758,33
1759,31
1760,29
1761,28
1762,26
1763,25
1764,23
1765,22
1766,21
1767,20
1768,19
1769,18
1770,17
1771,16
1772,14
1773,14
1774,14
1775,14
1776,14
1777,15
1778,16
1779,16
1780,17
1781,18
1782,19
1783,20
1784,21
1785,22
1786,23
1787,25
1788,27
1789,28
1790,30
1791,31
1792,33
1793,35
1794,37
1795,39
1796,41
1797,49
1798,51
1799,53
1800,55
1801,57
1802,59
1803,60
1804,63
1805,64
1806,66
1807,67
1808,69
1809,70
1810,72
1811,73
1812,74
1813,75
1814,76
1815,76
1816,77
1817,78
1818,78
1819,78
1820,78
1821,78
1822,77
1823,76
1824,76
1825,75
1826,73
1827,72
1828,71
1829,70
1830,68
1831,67
1832,65
1833,63
1834,62
1835,60
1836,58
1837,56
1838,54
1839,52
1840,50
1841,48
1842,46
1843,44
1844,42
1845,40
1846,39
1847,31
1848,30
1849,28
1850,26
1851,25
1852,23
1853,22
1854,21
1855,19
1856,18
1857,17
1858,16
1859,16
1860,15
1861,15
1862,14
1863,14
1864,14
1865,14
1866,14
1867,14
1868,15
1869,15
1870,16
1871,17
1872,21
1873,22
1874,23
1875,25
1876,26
1877,28
1878,30
1879,32
1880,33
1881,35
1882,37
1883,39
1884,41
1885,43
1886,45
1887,47
1888,49
1889,51
1890,53
1891,55
1892,57
1893,59
1894,60
1895,63
1896,64
1897,70
1898,71
1899,73
1900,74
1901,75
1902,75
1903,76
1904,77
1905,77
1906,78
1907,78
1908,78
1909,78
1910,78
1911,78
1912,77
1913,76
1914,76
1915,75
1916,75
1917,73
1918,72
1919,71
1920,70
1921,69
1922,62
1923,60
1924,59
1925,57
1926,55
1927,53
1928,51
1929,49
1930,46
1931,44
1932,43
1933,41
1934,38
1935,37
1936,35
1937,33
1938,31
1939,29
1940,27
1941,26
1942,25
1943,23
1944,22
1945,21
1946,17
1947,16
1948,16
1949,15
1950,15
1951,14
1952,15
1953,14
1954,14
1955,15
1956,15
1957,15
1958,16
1959,17
1960,17
1961,19
1962,20
1963,21
1964,22
1965,23
1966,25
1967,26
1968,28
1969,30
1970,31
1971,39
1972,41
1973,43
1974,45
1975,47
1976,49
1977,51
1978,53
1979,55
1980,57
1981,59
1982,61
1983,63
1984,64
1985,66
1986,67
1987,69
1988,70
1989,72
1990,72
1991,74
1992,75
1993,76
1994,76
1995,77
1996,77
1997,78
1998,78
1999,78
2000,77
2001,77
2002,76
2003,75
2004,74
2005,73
2006,72
2007,71
2008,70
2009,68
2010,67
2011,65
2012,64
2013,62
2014,60
2015,58
2016,56
2017,55
2018,53
2019,51
2020,48
2021,46
2022,39
2023,37
2024,35
2025,33
2026,31
2027,29
2028,27
2029,26
2030,24
2031,23
2032,22
2033,20
2034,19
2035,19
2036,17
2037,17
2038,16
2039,16
2040,15
2041,15
2042,14
2043,14
2044,14
2045,14
2046,16
2047,16
2048,17
2049,19
2050,20
2051,21
2052,22
2053,23
2054,24
2055,26
2056,28
2057,29
2058,31
2059,33
2060,35
2061,37
2062,39
2063,41
2064,43
2065,45
2066,47
2067,49
2068,51
2069,53
2070,55
2071,57
2072,64
2073,66
2074,67
2075,69
2076,70
2077,71
2078,73
2079,74
2080,75
2081,76
2082,77
2083,77
2084,77
2085,78
2086,78
2087,78
2088,78
2089,78
2090,78
2091,77
2092,77
2093,76
2094,75
2095,74
2096,70
2097,69
2098,67
2099,65
2100,63
2101,61
2102,60
2103,58
2104,56
2105,55
2106,53
2107,50
2108,49
2109,46
2110,44
2111,43
2112,40
2113,38
2114,36
2115,35
2116,33
2117,31
2118,29
2119,28
2120,26
2121,20
2122,19
2123,19
2124,17
2125,17
2126,15
2127,15
2128,15
2129,14
2130,14
2131,15
2132,14
2133,14
2134,14
2135,15
2136,15
2137,16
2138,17
2139,18
2140,19
2141,20
2142,21
2143,22
2144,23
2145,25
2146,26
2147,33
2148,35
2149,37
2150,39
2151,41
2152,43
2153,45
2154,47
2155,49
2156,51
2157,53
2158,55
2159,57
2160,59
2161,61
2162,62
2163,64
2164,66
2165,67
2166,68
2167,70
2168,71
2169,72
2170,73
2171,77
2172,77
2173,78
2174,78
2175,78
2176,78
2177,78
2178,78
2179,77
2180,77
2181,76
2182,75
2183,75
2184,74
2185,72
2186,71
2187,70
2188,68
2189,67
2190,66
2191,63
2192,62
2193,60
2194,59
2195,56
2196,54
2197,47
2198,45
2199,43
2200,41
2201,39
2202,37
2203,35
2204,33
2205,31
2206,30
2207,28
2208,26
2209,25
2210,23
2211,22
2212,21
2213,20
2214,18
2215,17
2216,17
2217,17
2218,15
2219,15
2220,14
2221,14
2222,14
2223,15
2224,15
2225,16
2226,17
2227,17
2228,19
2229,19
2230,21
2231,22
2232,23
2233,25
2234,26
2235,28
2236,30
2237,31
2238,33
2239,35
2240,37
2241,39
2242,41
2243,43
2244,45
2245,47
2246,55
2247,57
2248,59
2249,61
2250,62
2251,63
2252,65
2253,67
2254,69
2255,70
2256,72
2257,73
2258,74
2259,75
2260,76
2261,76
2262,77
2263,77
2264,78
2265,78
2266,78
2267,78
2268,78
2269,78
2270,77
2271,77
2272,73
2273,72
2274,71
2275,70
2276,69
2277,67
2278,65
2279,64
2280,61
2281,60
2282,58
2283,57
2284,54
2285,52
2286,50
2287,49
2288,47
2289,45
2290,42
2291,40
2292,38
2293,37
2294,35
2295,33
2296,27
2297,25
2298,23
2299,22
2300,21
2301,20
2302,19
2303,17
2304,17
2305,16
2306,15
2307,15
2308,15
2309,14
2310,14
2311,14
2312,14
2313,14
2314,15
2315,15
2316,16
2317,17
2318,18
2319,19
2320,19
2321,25
2322,27
2323,28
2324,30
2325,31
2326,33
2327,35
2328,37
2329,39
2330,41
2331,43
2332,45
2333,47
2334,49
2335,51
2336,53
2337,55
2338,57
2339,59
2340,61
2341,62
2342,64
2343,66
2344,67
2345,69
2346,74
2347,74
2348,75
2349,76
2350,77
2351,78
2352,78
2353,78
2354,78
2355,78
2356,78
2357,77
2358,77
2359,77
2360,76
2361,75
2362,75
2363,74
2364,72
2365,71
2366,70
2367,68
2368,67
2369,65
2370,64
2371,56
2372,54
2373,52
2374,50
2375,49
2376,47
2377,45
2378,43
2379,40
2380,38
2381,36
2382,35
2383,33
2384,31
2385,29
2386,27
2387,26
2388,25
2389,23
2390,22
2391,21
2392,19
2393,18
2394,17
2395,16
2396,16
2397,14
2398,14
2399,14
2400,14
2401,15
2402,15
2403,15
2404,16
2405,17
2406,18
2407,19
2408,20
2409,21
2410,22
2411,24
2412,25
2413,26
2414,28
2415,30
2416,31
2417,33
2418,35
2419,37
2420,39
2421,41
2422,49
2423,51
2424,53
2425,55
2426,57
2427,59
2428,61
2429,62
2430,64
2431,65
2432,67
2433,69
2434,70
2435,71
2436,73
2437,74
2438,74
2439,75
2440,76
2441,77
2442,78
2443,78
2444,78
2445,78
2446,77
2447,77
2448,76
2449,75
2450,74
2451,73
2452,72
2453,71
2454,69
2455,68
2456,67
2457,66
2458,64
2459,62
2460,60
2461,59
2462,56
2463,54
2464,52
2465,51
2466,49
2467,47
2468,44
2469,42
2470,40
2471,38
2472,31
2473,30
2474,28
2475,26
2476,25
2477,23
2478,22
2479,20
2480,19
2481,18
2482,17
2483,17
2484,16
2485,15
2486,15
2487,15
2488,15
2489,14
2490,14
2491,15
2492,14
2493,15
2494,15
2495,16
2496,17
2497,21
2498,22
2499,23
2500,24
2501,26
2502,28
2503,30
2504,32
2505,33
2506,35
2507,37
2508,39
2509,41
2510,43
2511,45
2512,47
2513,49
2514,51
2515,53
2516,55
2517,57
2518,59
2519,60
2520,62
2521,64
2522,70
2523,71
2524,73
2525,73
2526,75
2527,75
2528,76
2529,77
2530,77
2531,78
2532,78
2533,78
2534,78
2535,78
2536,78
2537,77
2538,77
2539,76
2540,75
2541,74
2542,73
2543,72
2544,71
2545,70
2546,69
2547,62
2548,60
2549,58
2550,56
2551,54
2552,53
2553,51
2554,48
2555,46
2556,44
2557,42
2558,41
2559,38
2560,36
2561,35
2562,33
2563,31
2564,30
2565,28
2566,26
2567,24
2568,23
2569,22
2570,21
2571,17
2572,16
2573,15
2574,14
2575,15
2576,14
2577,14
2578,14
2579,14
2580,15
2581,15
2582,15
2583,16
2584,17
2585,17
2586,19
2587,20
2588,21
2589,22
2590,23
2591,25
2592,26
2593,28
2594,30
2595,31
2596,39
2597,41
2598,42
2599,45
2600,47
2601,49
2602,51
2603,52
2604,55
2605,57
2606,59
2607,60
2608,62
2609,64
2610,66
2611,67
2612,69
2613,70
2614,71
2615,73
2616,74
2617,75
2618,75
2619,76
2620,77
2621,77
2622,78
2623,78
2624,78
2625,77
2626,77
2627,76
2628,75
2629,74
2630,73
2631,73
2632,71
2633,70
2634,68
2635,67
2636,65
2637,64
2638,62
2639,60
2640,58
2641,57
2642,54
2643,52
2644,50
2645,49
2646,41
2647,39
2648,37
2649,34
2650,33
2651,31
2652,29
2653,28
2654,26
2655,24
2656,23
2657,21
2658,20
2659,19
2660,19
2661,17
2662,17
2663,16
2664,16
2665,15
2666,14
2667,14
2668,14
2669,14
2670,14
2671,16
2672,17
2673,18
2674,19
2675,20
2676,21
2677,22
2678,23
2679,25
2680,26
2681,28
2682,30
2683,31
2684,33
2685,35
2686,37
2687,39
2688,40
2689,43
2690,45
2691,47
2692,49
2693,51
2694,53
2695,55
2696,57
2697,64
2698,65
2699,67
2700,69
2701,70
2702,72
2703,73
2704,74
2705,74
2706,75
2707,77
2708,77
2709,77
2710,78
2711,78
2712,78
2713,78
2714,78
2715,78
2716,77
2717,77
2718,76
2719,75
2720,75
2721,70
2722,69
2723,67
2724,65
2725,64
2726,62
2727,60
2728,58
2729,56
2730,54
2731,52
2732,51
2733,49
2734,47
2735,44
2736,43
2737,41
2738,39
2739,37
2740,35
2741,33
2742,31
2743,29
2744,28
2745,26
2746,25
2747,20
2748,19
2749,17
2750,17
2751,16
2752,15
2753,15
2754,15
2755,14
2756,14
2757,14
2758,14
2759,14
2760,15
2761,15
2762,16
2763,17
2764,18
2765,18
2766,20
2767,21
2768,22
2769,23
2770,25
2771,26
2772,33
2773,35
2774,37
2775,39
2776,41
2777,43
2778,45
2779,47
2780,49
2781,51
2782,53
2783,55
2784,57
2785,58
2786,60
2787,62
2788,64
2789,66
2790,67
2791,69
2792,70
2793,71
2794,72
2795,73
2796,75
2797,77
2798,78
2799,78
2800,78
2801,78
2802,78
2803,78
2804,77
2805,77
2806,76
2807,75
2808,75
2809,73
2810,72
2811,71
2812,70
2813,68
2814,67
2815,66
2816,64
2817,62
2818,60
2819,59
2820,57
2821,48
2822,47
2823,45
2824,43
2825,41
2826,38
2827,37
2828,35
2829,33
2830,31
2831,29
2832,28
2833,26
2834,24
2835,23
2836,21
2837,20
2838,19
2839,18
2840,17
2841,17
2842,16
2843,16
2844,15
2845,15
2846,14
2847,14
2848,15
2849,15
2850,16
2851,17
2852,17
2853,18
2854,20
2855,21
2856,22
2857,23
2858,25
2859,26
2860,28
2861,30
2862,31
2863,33
2864,35
2865,37
2866,39
2867,41
2868,43
2869,45
2870,47
2871,49
2872,56
2873,58
2874,60
2875,62
2876,64
2877,66
2878,68
2879,69
2880,70
2881,72
2882,73
2883,73
2884,75
2885,76
2886,76
2887,77
2888,78
2889,78
2890,78
2891,78
2892,78
2893,78
2894,78
2895,77
2896,75
2897,74
2898,73
2899,71
2900,70
2901,69
2902,67
2903,65
2904,64
2905,61
2906,60
2907,58
2908,57
2909,54
2910,53
2911,50
2912,49
2913,46
2914,44
2915,42
2916,41
2917,39
2918,36
2919,35
2920,33
2921,26
2922,24
2923,23
2924,22
2925,21
2926,19
2927,18
2928,18
2929,17
2930,16
2931,15
2932,15
2933,14
2934,14
2935,14
2936,14
2937,14
2938,14
2939,15
2940,15
2941,16
2942,16
2943,18
2944,18
2945,20
2946,21
2947,26
2948,28
2949,29
2950,31
2951,33
2952,35
2953,37
2954,39
2955,41
2956,43
2957,45
2958,47
2959,49
2960,51
2961,53
2962,55
2963,57
2964,59
2965,61
2966,62
2967,64
2968,66
2969,67
2970,69
2971,73
2972,74
2973,76
2974,76
2975,77
2976,77
2977,78
2978,78
2979,78
2980,78
2981,78
2982,78
2983,77
2984,77
2985,76
2986,75
2987,74
2988,73
2989,73
2990,71
2991,70
2992,69
